score,video_id,title,channel_title,published_at,viewCount,likeCount,commentCount,description
1340.1657739735297,T1jEPiOU6Bk,통스팸 누가 요즘 스팸을 잘라먹는데요??( 통스팸 리얼 먹방 계란후라이와 육개장 사발면 요즘 핫한 리얼 밥도둑 캔 참치 레시피까지!),백세권,2025-12-19 09:00:58+00:00,757,16,34,"통스팸을 잘라 먹지 않고 통째로 먹어봤습니다. 계란후라이, 김치, 밥 육개장 사발면까지 혼밥 자취러들 메인메뉴!스팸을 왜 통으로 ..."
1313.3584310021613,tpWvTvwDefA,(광고)딸기덕후 주목🍓 던킨 신상 리뷰🍩 #던킨 #dunkin #berryinlove #도넛추천 #mukbang #eatingshow #dessert #디저트 #먹방 #간식,홍지 HONGJI,2026-01-04 12:05:22+00:00,6534,256,4,
1311.3428346221153,ouEf0UmbPFM,요즘 일본에서 난리난 요거트치즈케이크 ! #브이로그  #요거트치즈케이크 #cake #cooking #baking,은새댁,2026-01-05 00:14:37+00:00,13655,103,1,
1299.6304546794177,Kc_vlkVAB0k,요즘 다들 이 양배추를 매일 먹는 이유,꿀팁스쿨,2026-01-01 01:30:30+00:00,21292,142,7,설명란 요즘 핫한 저속노화 식단. 양배추는 이렇게 먹는 게 제일 편합니다. 재료 양배추 1/4통 참기름 1T 통깨 듬뿍 조미김 1장 ...
1298.033815105562,Y9IXJwcOAVg,"ASMR MUKBANG) 편의점 딸기신상 다 모였다! 연세우유 딸기생크림빵 , 서울우유 딸기크림빵 이건 꼭 먹어봐야해요 찐 맛도리 딸기 디저트 먹방🍓🍓🍓",빵마담 bbangmadam,2026-01-04 10:49:47+00:00,2290,104,24,안녕하세요 빵마담입니다   편의점 딸기 신상 디저트 다 데려왔어요 역시나 실망시키지 않은 연세우유 서울우유 딸기생크림빵 ...
1289.9885610140866,Zn0T9dmCbB8,딸기 초코 두바이 쫀득쿠키 레시피🍓새콤달콤✨대박 맛있어요🍓Strawberry chocolate Dubai cookies ,마카롱 조이 Joy and glory,2026-01-08 12:00:47+00:00,3932,104,20,두바이쫀득쿠키 #두바이 #두바이쫀득 #두바이초콜릿 #딸기 #쫀득쿠키 #베이킹 #홈베이킹 #디저트 #요즘유행 #대유행 #baking ...
1286.0557576235074,AYN6yzwsnYU,요즘 유행하는🔥일본 요거트 치즈케이크🍰&amp; 두바이 쫀득쿠키🟤디저트 먹방 | Homemade Dessert &amp; Dubai Chocolate Cookies Mukbang ASMR,행욱세상 Eats,2026-01-07 10:15:01+00:00,239,8,7,"자막이 필요하신 분들은 자막 버튼을 눌러주세요:) (If you need subtitles, please press the subtitles button! )"
1276.176338085007,dvBg7pGEemY,편의점 딸기크림빵 미쳤다🍓진짜 맛있는 건 이거!,요즘난리템,2026-01-11 05:15:02+00:00,1617,11,1,"편의점 크림빵, 요즘 난리 났죠?! 2026년 붉은 말의 해를 맞아 연세우유에서 화제의 신상 '딸기생크림빵'을 출시했고, 서울우유도 ..."
1267.7673116495082,EB6he_U-6M4,요즘 유행하는 브이로그,퀸예진Queenyejin,2025-12-18 13:16:17+00:00,33325,744,10,
1261.0709539631696,Jb3IZLppoH0,요즘 핫한 임성근셰프 오이 해장?라면 !!#유행#레시피#신박한#오이#신라면 #추천,빵터진 엄마,2026-01-08 10:58:40+00:00,6607,53,2,구독과좋아요는 영싱을 빵터지게 만듭니다 #ramen #shinramyun #농심#핫한#한끼식사.
1257.9577699393758,S75ZLjdnsz0,딸솜씨 두바이 쫀드쿠키 전  요즘 유행한 쿠키  하루종일 딸과 친구가 만들어 이렇게 만들었다 진짜 만나네요  쫀득 쫀득~~좋아요 구독~~♡♡♡,꽃길,2025-12-23 06:30:05+00:00,646,27,13,
1251.9194787936212,brsl2JlarI8,일본에서 유행하는 치즈케이크 🍰 과자 하나 바꿨을 뿐인데 미쳤음 #웨하스,빠삭몬 Crispimon,2026-01-06 07:47:43+00:00,10424,84,2,진짜 미친 조합 발견해버림…  ‍♀️ 요즘 일본에서 유행 중인 노오븐 요거트 치즈케이크   원래는 빠다코코낫이나 에이스로 만든다 ...
1250.228217904606,rHWsH0xY37A,던킨 두바이 초코 도넛 60대 부모님 찐후기,웰컴투소확행,2026-01-08 08:33:12+00:00,6350,68,4,요즘 유행이라는 두바이 디저트를 처음 먹어봤어요. 딸이 던킨 도너츠에서 시킨 두바이 초코 도넛을 먹어본 솔직 후기입니다.
1241.195234941006,VMq4qAQkR4g,ASMR 🔥요즘 핫한 불닭미역탕면 직접만든 게살김밥 먹방 Buldak Ramyeon crab kimbap MUKBANG,[Soyoubi] 소유비,2025-12-14 12:00:59+00:00,24374,849,40,불닭미역탕면 #불닭 #라면먹방 ☆ Please select subtitles and image quality from the settings ☆ 광고문의:) 메일주소 ...
1235.6398296099796,sw6a_YJIYSQ,편의점 두쫀쿠 중 원탑 CU👑,마시썬,2026-01-04 23:15:31+00:00,12337,116,4,cu신상 두쫀쿠 카다이프초코 쫀득찹쌀떡 #편의점 #편의점신상 #신상 #신상리뷰 #편의점리뷰 #씨유 #씨유신상 #cu #cu신상# ...
1222.5283228567735,sVh9dYOMufY,요즘 sns에서 핫한 신라면 레시피,살림헤라,2026-01-07 00:33:31+00:00,8855,62,14,요즘 SNS에서 핫한 신라면 꿀조합 레시피 따라 해봤어요 ✓ 칠리오일 직접 만들어서 ✓ 노른자 + 마요네즈로 고소함 업 ✓ 면수 ...
1209.387798487677,X9s_BelvYZQ,BHC 나한테 사과해요 당장.,176cm앙파카,2026-01-05 10:41:58+00:00,11642,67,24,Shorts #쇼츠 #bhc #bhc치킨 #스윗칠리킹 #치킨 #치킨리뷰 #솔직후기 #먹방브이로그 #신상먹방 #신상.
1204.4743559896317,alk6qVzGz7g,드디어 이 조합이 만났다!💙 #gs25 #gs편의점 #편의점신상 #신상간식 #미쯔 #미쯔블랙요거트,피그리니,2025-12-26 10:51:03+00:00,27362,291,6,미쯔랑 요거트가 만났다!! 한번쯤은 생각해봤던 이 조합...   미쯔랑 요거트가 만났다! 미쯔 블랙 요거트 GS25에서 2300원에 구매 ...
1199.58040267446,_ZjXg6jwSVA,핫플 경주 금리단길의 꾸덕한 수제 바스크치즈케이크(치즈ㆍ초코릿) / Korean street food,푸드킹덤 Food Kingdom,2025-12-31 10:00:56+00:00,15430,307,6,경주의 황리단길에 이어 핫플로 뜨고 있는 원도심의 금리단길에 위치한 베이커리 카페(나봉상점) 입니다. 핸드드립 커피와 수제 ...
1177.497103254193,Cx1-2HplXHc,북면 주민 인정 국밥 1등‼️ 공기밥 무제한 #창원맛집 #창원핫플 #북면 #북면감계 #창원국밥집,창원맛집 다밍,2025-12-30 09:39:47+00:00,23682,51,16,
1176.298342739924,15wYKCVzc0E,두찜 매운갈비찜닭 #신상  #먹방,Leeby리비,2025-12-19 10:00:02+00:00,39331,336,16,
1174.3029411772836,WzWa_Mt2hB0,서울핫플  명동 신세계크리스마스 스팟,풍경속에서 ,2025-12-15 12:01:08+00:00,188,7,4,서울여행 명동의겨울 신세계크리스마스 #Myeongdong #크리스마스 #서울여행 #seoul #걷기 #산책 #여행 #travel #kpop #아름다운 ...
1162.785937657673,pNn31S4HSmc,노티드 케이크 두 판 흡입쇼🎂🎄노티드신상 크리스마스케이크 피스타치오 초코 케이크 먹방 리얼사운드 CHOCOLATE PISTACHIO CREAM CAKE MUKBANG ASMR,헤이 주디 Hey Judy Eats,2025-12-29 15:15:07+00:00,6617,257,30,안녕하세요 여러분~! 주디에요   오늘은 노티드의 크리스마스 케이크들을 가져왔습니다~! 저는 1차 사전예약으로 해서 저렴하게 구매 ...
1159.7866577648613,xWzr5582GFM,요즘 해외에서 난리난 그 소스 ! #레시피,정미야밥먹자 jungmi Kitchen,2025-12-29 05:11:25+00:00,21737,227,11,"해외에서 난리났다는 올리브오일 브레드 딥! 우리나라도 난리났다는데 저,,, 많이 늦었나요? 늦었지만 뒤늦게 유행 합류해봅니다!"
1155.9511912821613,8ELjOTOWnLI,성수에서 줄서서 먹는 젤라또 맛집!?,먹시코기,2026-01-09 04:07:16+00:00,5404,8,3,너가쏴라 ㅋㅋ 서울에서 요즘 핫한 젤라또 맛집이 있다고해서 다녀왔슴다! 성수' 마망젤라또'라는 곳인데 여기 평일 오후 2시에도 줄 ...
1140.3226532878168,2gmUi3CGVDY,아기랑 삼청동 한남동 핫플 뿌시는 브이로그! 부지런한 지수씨네,지수씨네,2025-12-28 11:30:05+00:00,14980,349,44,아기아 있는 집 주말 특! 1.나간다 2.나간다 3.나간다 16개월 아기 소이랑 삼청동도 가고 한남동도 간 지수씨네 일상브이로그.
